id,neighbourhood_cleansed,room_type,property_type_bucket,price_numeric,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,host_segment,host_response_rate
1065151359916708759,Tower Hamlets,entire_home,apartment,90.0,21,4.57,4.48,4.38,Commercial (21+),0.99
1065166282246234507,Southwark,private_room,apartment,53.0,51,4.51,4.61,4.84,Small (2–5),0.97
1065310439577712663,Kensington and Chelsea,shared_room,hotel,35.0,72,4.19,3.81,4.15,Professional (6–20),1.0
1065784742144785990,Kensington and Chelsea,shared_room,hotel,38.0,20,4.2,4.05,4.8,Professional (6–20),1.0
1065826464995718356,Kensington and Chelsea,shared_room,hotel,43.0,44,4.32,3.95,4.39,Professional (6–20),1.0
1065954659212816409,Camden,entire_home,apartment,231.0,27,4.56,4.19,4.52,Commercial (21+),0.95
1065965885780195237,Newham,private_room,house,50.0,27,4.37,4.67,4.67,Commercial (21+),
1067520284305923096,Westminster,entire_home,apartment,555.0,23,4.48,4.74,4.52,Professional (6–20),0.9
1067593965788467818,Tower Hamlets,private_room,apartment,50.0,50,4.2,4.4,4.74,Small (2–5),1.0
1067620738855003521,Tower Hamlets,private_room,apartment,70.0,56,4.32,4.49,4.53,Small (2–5),1.0
1068651166360764121,Ealing,entire_home,apartment,108.0,87,4.44,4.39,4.52,Single (1),0.94
1068745812914843106,Southwark,private_room,apartment,57.0,44,4.57,4.66,4.68,Small (2–5),1.0
1068949974031764008,Tower Hamlets,private_room,house,,24,4.17,4.17,4.71,Small (2–5),0.94
1069004485533983196,Westminster,entire_home,apartment,107.0,35,4.4,4.2,4.69,Professional (6–20),1.0
1069007005142734294,Kensington and Chelsea,entire_home,apartment,82.0,63,4.48,4.43,4.73,Professional (6–20),1.0
1069269466531205711,Westminster,entire_home,apartment,108.0,80,4.55,4.64,4.71,Professional (6–20),1.0
1069468390098531505,Haringey,entire_home,apartment,68.0,30,4.43,4.62,4.62,Commercial (21+),1.0
1069665845833614810,Haringey,entire_home,apartment,,30,4.5,4.43,4.7,Commercial (21+),1.0
1069718762190498422,Haringey,entire_home,apartment,80.0,34,4.53,4.35,4.74,Commercial (21+),1.0
1070151816999183860,Havering,entire_home,apartment,113.0,21,4.57,4.57,4.57,Small (2–5),1.0
1070157324269112182,Lambeth,private_room,apartment,83.0,40,4.33,4.38,4.53,Professional (6–20),1.0
1070241664651384860,Kensington and Chelsea,entire_home,apartment,118.0,22,4.55,4.36,5.0,Small (2–5),1.0
1070770663343326608,Westminster,entire_home,apartment,,36,4.58,4.58,4.92,Commercial (21+),1.0
1071920594268680056,Hackney,entire_home,apartment,156.0,28,4.54,4.61,4.64,Professional (6–20),1.0
1072437515499151252,Westminster,entire_home,apartment,522.0,23,4.26,4.22,4.7,Single (1),1.0
1072534738225882608,Westminster,entire_home,apartment,112.0,47,4.51,4.55,4.6,Commercial (21+),1.0
1073275986889946353,Barnet,entire_home,apartment,86.0,26,4.58,4.46,4.85,Professional (6–20),1.0
1073532003897509918,Harrow,private_room,house,71.0,33,4.48,4.45,4.67,Commercial (21+),0.99
1073890813734533100,Wandsworth,entire_home,apartment,77.0,38,4.11,3.95,4.5,Professional (6–20),0.99
1073907239969755655,Croydon,entire_home,apartment,85.0,27,4.19,4.07,4.63,Professional (6–20),0.99
1074386783602544549,Tower Hamlets,entire_home,apartment,487.0,26,4.54,4.77,4.62,Small (2–5),0.98
1074438838672413937,Westminster,entire_home,apartment,112.0,30,4.53,4.5,4.67,Commercial (21+),1.0
1075620534965264778,Camden,entire_home,apartment,,37,4.57,4.65,4.78,Commercial (21+),1.0
1075977534921702313,Tower Hamlets,private_room,apartment,91.0,28,4.43,4.36,4.75,Commercial (21+),
1075987071487506316,Tower Hamlets,private_room,apartment,47.0,23,4.0,4.26,4.48,Single (1),
1076003339535044732,Camden,entire_home,apartment,459.0,47,4.45,4.64,4.57,Commercial (21+),1.0
1076248038894348038,Hammersmith and Fulham,entire_home,house,249.0,33,4.3,4.39,4.67,Commercial (21+),0.89
1076795568993381871,Ealing,entire_home,apartment,78.0,30,4.3,4.53,4.77,Commercial (21+),1.0
1076916718414949593,Westminster,entire_home,apartment,135.0,51,4.55,4.53,4.78,Single (1),1.0
1078136562714614164,Barnet,private_room,hotel,71.0,79,4.46,4.63,4.14,Small (2–5),0.93
1078937240376390056,Camden,private_room,apartment,119.0,56,4.48,4.55,4.93,Commercial (21+),1.0
1079507426250910180,Camden,private_room,apartment,69.0,122,4.39,4.41,4.72,Small (2–5),1.0
1079966713648107331,Newham,private_room,other,54.0,28,4.36,4.32,4.89,Small (2–5),1.0
1080233855531322793,Tower Hamlets,private_room,house,100.0,30,4.3,4.6,4.47,Professional (6–20),0.96
1080332635125329589,Greenwich,private_room,apartment,55.0,27,4.52,4.44,4.89,Professional (6–20),1.0
1080583816397506260,Westminster,private_room,apartment,,63,4.41,4.38,4.78,Commercial (21+),0.99
1081229107940293725,Newham,entire_home,house,161.0,26,4.54,4.54,4.85,Single (1),1.0
1081738080945405215,Wandsworth,entire_home,apartment,173.0,20,4.55,4.05,4.7,Commercial (21+),1.0
1081769172236876323,Wandsworth,entire_home,apartment,177.0,29,4.38,4.0,4.69,Commercial (21+),1.0
1081817407721520662,Tower Hamlets,private_room,apartment,,82,4.22,4.13,4.28,Single (1),1.0
1082463946558357826,Camden,entire_home,apartment,121.0,41,4.29,3.76,4.93,Single (1),0.8
1082498401725306664,Hackney,entire_home,apartment,153.0,20,4.35,4.65,4.65,Commercial (21+),1.0
1083192092514411877,Croydon,private_room,apartment,,29,4.41,4.21,4.72,Single (1),
1083372012892971199,Lambeth,private_room,apartment,50.0,65,4.29,4.14,4.85,Commercial (21+),1.0
1083471379509890152,Redbridge,entire_home,house,196.0,31,4.42,4.13,4.39,Commercial (21+),0.95
1084776647136591716,Islington,entire_home,apartment,200.0,23,4.35,4.52,4.43,Professional (6–20),0.98
1084807100383151919,Southwark,private_room,apartment,108.0,75,4.56,4.52,4.68,Small (2–5),1.0
1085043651677477691,Westminster,entire_home,house,243.0,51,4.49,4.39,4.67,Professional (6–20),0.98
1085326578140032332,Westminster,entire_home,apartment,170.0,31,4.1,4.16,4.1,Professional (6–20),0.97
1085428790490811128,Camden,entire_home,apartment,185.0,34,4.5,4.59,4.56,Professional (6–20),1.0
1085600435946756433,Tower Hamlets,private_room,apartment,72.0,60,4.33,4.18,4.7,Commercial (21+),0.99
1085808718873867286,Lambeth,entire_home,apartment,186.0,33,4.55,4.61,4.7,Professional (6–20),1.0
1086039899638280162,Southwark,entire_home,apartment,184.0,25,4.52,4.8,4.8,Professional (6–20),1.0
1086145670691658385,Camden,private_room,apartment,79.0,24,3.83,3.88,4.46,Commercial (21+),0.98
1086776886786804200,Hammersmith and Fulham,entire_home,apartment,,25,4.44,4.28,4.64,Commercial (21+),1.0
1086874235172488580,Harrow,entire_home,house,219.0,34,3.85,3.94,4.0,Small (2–5),0.81
1086985163499945097,Lewisham,entire_home,apartment,168.0,21,4.57,4.48,4.9,Small (2–5),0.86
1087587520884823285,Tower Hamlets,entire_home,apartment,,49,4.31,4.16,4.65,Small (2–5),1.0
1088275412427155729,Wandsworth,entire_home,apartment,70.0,36,4.53,4.61,4.58,Professional (6–20),1.0
1088276568506120109,Westminster,entire_home,apartment,221.0,29,4.55,4.38,4.76,Professional (6–20),1.0
1088519482987867660,Tower Hamlets,entire_home,apartment,540.0,30,4.37,4.03,4.4,Commercial (21+),0.95
1089821670480922108,Westminster,entire_home,apartment,236.0,27,4.44,4.48,4.78,Professional (6–20),0.94
1089977537035018753,Southwark,entire_home,apartment,221.0,21,4.38,4.33,4.86,Professional (6–20),1.0
1090399391392567203,Hammersmith and Fulham,entire_home,apartment,152.0,20,4.5,4.55,4.6,Professional (6–20),1.0
1090514170004962589,Islington,entire_home,apartment,109.0,25,4.48,4.24,4.6,Commercial (21+),0.99
1090573097558630014,Islington,entire_home,apartment,166.0,71,4.49,4.6,4.71,Commercial (21+),0.99
1090678125200024088,Tower Hamlets,entire_home,apartment,136.0,32,4.0,4.19,4.41,Single (1),1.0
1091272847213915973,Westminster,entire_home,apartment,147.0,28,4.5,4.43,4.79,Commercial (21+),0.86
1091275277514256216,Westminster,entire_home,apartment,257.0,24,4.54,4.63,4.58,Professional (6–20),1.0
1091914065769260881,Hackney,entire_home,apartment,150.0,31,4.35,4.19,4.48,Small (2–5),0.71
1092442567984988047,Southwark,private_room,apartment,72.0,64,4.5,4.48,4.83,Professional (6–20),1.0
1092883219326269251,Westminster,private_room,house,,32,4.56,4.53,4.63,Professional (6–20),0.98
1093422858148210741,Kensington and Chelsea,entire_home,apartment,104.0,42,4.21,4.29,4.43,Professional (6–20),1.0
1094001442006639562,Greenwich,private_room,apartment,49.0,47,4.36,4.4,4.21,Small (2–5),0.9
1094105995384632018,Westminster,entire_home,apartment,85.0,69,4.39,4.17,4.54,Professional (6–20),0.98
1094478582133439081,Islington,entire_home,apartment,,22,4.45,4.59,4.64,Professional (6–20),0.69
1094924727025324096,Lambeth,entire_home,apartment,,28,4.39,4.57,4.82,Professional (6–20),0.95
1095537030347782675,Haringey,entire_home,apartment,156.0,22,4.45,4.36,4.77,Professional (6–20),0.67
1095577479826242355,Camden,entire_home,apartment,241.0,35,4.4,4.4,4.57,Commercial (21+),1.0
1095589217901632295,Westminster,entire_home,apartment,106.0,21,4.57,4.76,4.81,Commercial (21+),0.89
1095589322394710747,Westminster,entire_home,apartment,115.0,34,4.29,4.56,4.68,Commercial (21+),0.89
1095589425226891676,Westminster,entire_home,apartment,172.0,25,4.36,4.16,4.52,Commercial (21+),0.89
1095589534842106416,Westminster,entire_home,apartment,138.0,33,4.52,4.73,4.82,Commercial (21+),0.89
1095790929278901261,Islington,entire_home,apartment,117.0,30,4.53,4.67,4.73,Small (2–5),0.96
1096411112333559572,Lambeth,entire_home,apartment,90.0,27,4.37,4.63,4.81,Professional (6–20),0.95
1096436712603127950,City of London,entire_home,apartment,192.0,77,4.35,4.49,4.19,Professional (6–20),0.88
1097303755982441358,Merton,private_room,apartment,50.0,32,4.47,4.53,4.56,Professional (6–20),1.0
1097306071092974006,Westminster,private_room,apartment,60.0,55,4.58,4.85,4.73,Small (2–5),0.85
1097610352418628598,Kensington and Chelsea,entire_home,apartment,230.0,22,4.45,4.55,4.59,Single (1),1.0
1097807984824707557,Camden,entire_home,apartment,170.0,24,4.38,4.54,4.38,Single (1),1.0
1097959426644081284,Newham,entire_home,apartment,169.0,40,4.38,4.4,4.8,Single (1),1.0
1097977719785517343,Kensington and Chelsea,entire_home,apartment,90.0,28,4.57,4.18,4.93,Commercial (21+),1.0
1098047938374064456,Kensington and Chelsea,entire_home,apartment,100.0,85,4.55,4.48,4.94,Small (2–5),1.0
1098654092119962916,Camden,entire_home,apartment,146.0,21,4.48,4.76,4.81,Small (2–5),
1099446519715060662,City of London,entire_home,apartment,334.0,77,4.43,4.52,4.7,Commercial (21+),1.0
1099908097064689484,Camden,private_room,apartment,65.0,41,4.44,4.12,4.83,Single (1),1.0
1100155252473176923,Tower Hamlets,private_room,house,45.0,31,4.1,3.84,4.74,Professional (6–20),1.0
1100549695618303883,Kensington and Chelsea,entire_home,apartment,183.0,21,4.57,4.67,4.95,Small (2–5),1.0
1100660077859283147,Westminster,entire_home,apartment,418.0,34,4.47,4.71,4.74,Commercial (21+),1.0
1100816431149739136,Waltham Forest,private_room,house,56.0,27,4.41,4.37,4.89,Small (2–5),0.79
1101449159191500710,Hackney,private_room,apartment,57.0,63,4.56,4.68,4.79,Small (2–5),1.0
1101642975075236698,Tower Hamlets,private_room,house,45.0,100,4.38,4.27,4.76,Professional (6–20),1.0
1102128945162476430,Kensington and Chelsea,private_room,hotel,176.0,37,4.57,4.76,4.7,Commercial (21+),1.0
1102130640809075686,Kensington and Chelsea,private_room,hotel,235.0,103,4.28,4.43,4.59,Commercial (21+),1.0
1102151523708899603,Hammersmith and Fulham,entire_home,apartment,230.0,29,4.52,4.48,4.72,Small (2–5),1.0
1102166793463978490,Westminster,entire_home,apartment,112.0,63,4.25,4.08,4.7,Commercial (21+),1.0
1102342698032059733,Tower Hamlets,private_room,house,47.0,24,4.29,4.25,4.54,Small (2–5),0.93
1102640550829747555,Tower Hamlets,entire_home,apartment,81.0,51,4.25,4.45,4.69,Single (1),1.0
1102897219431343693,Hammersmith and Fulham,entire_home,apartment,92.0,46,4.54,4.63,4.76,Professional (6–20),1.0
1102975317804865493,Hammersmith and Fulham,entire_home,apartment,122.0,55,4.55,4.69,4.76,Professional (6–20),1.0
1102986974464177078,Tower Hamlets,private_room,apartment,46.0,28,4.46,4.07,4.64,Small (2–5),1.0
1103670084287984098,Westminster,entire_home,apartment,214.0,73,4.56,4.55,4.97,Professional (6–20),1.0
1104545034995172262,Islington,entire_home,apartment,101.0,29,4.41,4.34,4.69,Commercial (21+),0.99
1104976513879818694,Kensington and Chelsea,entire_home,apartment,81.0,37,4.41,4.24,4.62,Professional (6–20),1.0
1105078336419788412,Brent,entire_home,apartment,127.0,26,4.54,4.81,4.88,Commercial (21+),0.99
1105101492923252482,Ealing,entire_home,apartment,83.0,26,4.5,4.69,4.73,Small (2–5),1.0
1105133805953451581,Westminster,entire_home,apartment,277.0,32,4.44,4.56,4.69,Commercial (21+),1.0
1105815185326886053,Kensington and Chelsea,entire_home,apartment,89.0,34,4.53,4.41,4.85,Professional (6–20),1.0
1105983122785989500,Camden,entire_home,apartment,,119,4.27,4.09,4.64,Single (1),1.0
1106026110203058733,Westminster,entire_home,apartment,187.0,23,4.22,3.96,4.52,Commercial (21+),0.95
1106297031721654882,City of London,entire_home,apartment,236.0,22,3.91,4.09,4.09,Small (2–5),0.94
1106467954818236172,Kensington and Chelsea,entire_home,apartment,117.0,72,4.42,4.32,4.44,Professional (6–20),1.0
1106474319055664489,Waltham Forest,entire_home,apartment,,20,4.3,4.1,4.65,Single (1),
1106570022920400159,Tower Hamlets,private_room,house,39.0,43,4.35,4.42,4.77,Commercial (21+),1.0
1106655978909231983,Tower Hamlets,private_room,apartment,70.0,20,4.4,3.95,4.5,Single (1),0.93
1106663959655953586,Westminster,entire_home,apartment,,21,4.38,4.29,4.81,Professional (6–20),0.92
1107071643322242281,Lambeth,private_room,apartment,80.0,79,4.47,4.47,4.57,Professional (6–20),1.0
1107215218328055613,Ealing,entire_home,apartment,81.0,24,4.33,4.38,4.75,Single (1),
1107239574969865001,Ealing,entire_home,apartment,85.0,34,4.53,4.56,4.68,Small (2–5),1.0
1107294458279880229,Westminster,entire_home,apartment,150.0,47,4.38,4.57,4.81,Commercial (21+),1.0
1107399791135617654,Hackney,entire_home,apartment,148.0,28,4.57,4.71,4.79,Professional (6–20),1.0
1107781028947673818,Westminster,private_room,apartment,203.0,51,4.49,4.69,4.84,Commercial (21+),1.0
1107833957152965812,Westminster,private_room,apartment,148.0,22,4.45,4.59,4.68,Commercial (21+),1.0
1107868107249910820,Lambeth,entire_home,apartment,145.0,31,4.42,4.65,4.77,Single (1),1.0
1107981732804695078,Southwark,entire_home,apartment,,21,4.33,4.38,4.71,Commercial (21+),0.87
1108680480869863723,Westminster,private_room,apartment,122.0,20,4.5,4.8,4.85,Commercial (21+),1.0
1109527501079938479,Kensington and Chelsea,entire_home,apartment,190.0,42,4.31,4.4,4.69,Professional (6–20),1.0
1110111152409613701,Camden,private_room,hotel,147.0,65,3.75,3.92,4.42,Professional (6–20),1.0
1110116449353299657,Lambeth,private_room,house,45.0,40,4.28,4.33,4.85,Professional (6–20),1.0
1110117071503193098,Camden,private_room,apartment,90.0,29,4.55,4.76,4.79,Single (1),1.0
1110155349550765328,Camden,private_room,apartment,239.0,64,4.48,4.53,4.84,Commercial (21+),1.0
1110155356601555720,Camden,private_room,apartment,131.0,42,4.48,4.4,4.86,Commercial (21+),1.0
1110181286407237842,Southwark,private_room,apartment,71.0,99,4.54,4.42,4.79,Small (2–5),1.0
1110776616750382939,Islington,entire_home,apartment,,24,4.58,4.29,5.0,Single (1),1.0
1110963919575082172,Greenwich,entire_home,apartment,116.0,27,4.56,4.41,4.85,Single (1),1.0
1111016746428486569,Lewisham,private_room,house,54.0,32,4.41,3.81,4.66,Small (2–5),0.94
1111024520311988639,Tower Hamlets,private_room,apartment,48.0,55,4.25,4.27,4.73,Commercial (21+),0.99
1111040105152336599,Westminster,private_room,apartment,88.0,81,4.57,4.62,4.74,Commercial (21+),0.99
1111444605754853946,Haringey,private_room,apartment,83.0,26,4.27,4.15,4.92,Small (2–5),1.0
1111513002454365937,Haringey,private_room,apartment,117.0,20,4.45,4.25,4.85,Small (2–5),1.0
1111583405462202250,Tower Hamlets,private_room,apartment,44.0,84,4.43,4.49,4.67,Professional (6–20),0.97
1111592077505861190,Tower Hamlets,private_room,apartment,47.0,91,4.56,4.67,4.64,Professional (6–20),0.97
1111598057197155328,Camden,entire_home,apartment,92.0,29,4.55,4.41,4.69,Professional (6–20),0.98
1111599690061050555,Hackney,entire_home,apartment,117.0,46,4.24,4.11,4.8,Single (1),
1112515015120204768,Lambeth,private_room,apartment,68.0,42,4.31,4.12,4.79,Commercial (21+),1.0
1112564948216500473,Islington,entire_home,apartment,149.0,23,4.13,4.39,4.7,Professional (6–20),1.0
1112567100808810746,Islington,private_room,apartment,80.0,38,4.42,4.66,4.87,Professional (6–20),1.0
1112567648554402040,Islington,private_room,apartment,80.0,24,4.58,4.58,4.83,Professional (6–20),1.0
1112771141492968690,Lambeth,entire_home,apartment,,26,4.38,4.54,4.62,Professional (6–20),0.95
1112904425095383757,Westminster,entire_home,apartment,58.0,23,4.22,4.35,4.26,Commercial (21+),0.99
1113250245196200472,Lambeth,entire_home,apartment,99.0,20,4.4,4.8,4.6,Professional (6–20),1.0
1113547580987418580,Camden,entire_home,apartment,380.0,31,4.58,4.32,4.45,Commercial (21+),0.97
1113914587589364252,Camden,entire_home,apartment,460.0,32,4.56,4.53,4.84,Professional (6–20),1.0
1114373212477907977,Camden,entire_home,apartment,103.0,66,4.45,4.7,4.58,Commercial (21+),0.96
1114478622306133628,Westminster,entire_home,apartment,148.0,59,4.44,4.34,4.81,Single (1),1.0
1115009364679900368,Lambeth,entire_home,apartment,105.0,108,4.57,4.76,4.88,Professional (6–20),1.0
1115186895928703986,Westminster,entire_home,apartment,104.0,21,4.33,4.24,4.81,Professional (6–20),1.0
1115361359831188955,Southwark,private_room,apartment,42.0,103,4.52,4.51,4.48,Professional (6–20),0.84
1115423567521692545,Tower Hamlets,entire_home,apartment,176.0,48,4.56,4.38,4.85,Small (2–5),0.9
1115666345794893894,Wandsworth,private_room,other,105.0,22,4.5,4.41,4.91,Small (2–5),1.0
1115760122897989458,Camden,private_room,apartment,114.0,40,4.5,4.83,4.68,Professional (6–20),1.0
1115776888326116862,Camden,private_room,apartment,90.0,34,4.53,4.76,4.68,Professional (6–20),1.0
1115842462342185254,Hillingdon,private_room,house,62.0,32,4.13,4.28,4.5,Commercial (21+),
1115897189267955879,Camden,entire_home,apartment,,21,4.24,4.29,4.67,Professional (6–20),0.78
1116063354309388406,Camden,private_room,apartment,65.0,42,4.55,4.36,4.79,Commercial (21+),0.85
1116547190996216441,Camden,entire_home,apartment,230.0,20,4.4,4.95,4.5,Commercial (21+),0.98
1116670134602809615,Camden,entire_home,apartment,114.0,27,4.22,4.19,4.78,Professional (6–20),0.78
1116698316351780464,Southwark,entire_home,apartment,126.0,38,4.42,4.79,4.74,Commercial (21+),0.99
1116702275341753736,Southwark,entire_home,apartment,126.0,55,4.55,4.64,4.87,Commercial (21+),0.99
1116704785891349529,Southwark,entire_home,apartment,187.0,38,4.55,4.71,4.68,Commercial (21+),0.99
1116728710918362804,Islington,entire_home,apartment,262.0,30,4.1,4.3,4.47,Small (2–5),0.96
1117372694582964504,Tower Hamlets,entire_home,apartment,217.0,20,4.35,4.7,4.9,Commercial (21+),1.0
1117423119432954418,Tower Hamlets,private_room,apartment,59.0,43,4.47,4.28,4.93,Small (2–5),1.0
1117433351518667563,Tower Hamlets,private_room,apartment,42.0,87,4.48,4.37,4.84,Small (2–5),1.0
1117448658274514194,Tower Hamlets,private_room,house,45.0,55,4.47,4.31,4.89,Small (2–5),1.0
1117514696055643940,Camden,entire_home,apartment,149.0,26,4.42,4.42,4.85,Professional (6–20),0.9
1117989217706188909,Lambeth,entire_home,apartment,46.0,26,4.58,4.69,4.88,Commercial (21+),1.0
1118716069574151395,Southwark,private_room,house,81.0,22,4.5,4.5,4.73,Professional (6–20),1.0
1118722272136033064,Southwark,private_room,house,102.0,24,4.5,4.42,4.58,Professional (6–20),1.0
1119446980338978115,Brent,private_room,apartment,44.0,76,4.37,4.04,4.78,Professional (6–20),0.96
1119756793061124341,Redbridge,private_room,house,28.0,44,4.36,4.14,4.6,Small (2–5),0.95
1120193532307215282,Southwark,private_room,house,35.0,26,4.19,3.85,4.46,Commercial (21+),1.0
1120427264401806254,Tower Hamlets,private_room,apartment,38.0,23,4.3,4.35,4.74,Small (2–5),1.0
1120835075897024600,Lambeth,entire_home,apartment,176.0,20,4.15,4.0,4.45,Small (2–5),0.92
1121491066516424732,Lambeth,entire_home,apartment,161.0,40,4.58,4.4,4.83,Single (1),1.0
1123087238188556119,Tower Hamlets,private_room,apartment,,20,4.45,4.6,4.35,Professional (6–20),0.7
1123422679351222940,Westminster,entire_home,apartment,90.0,23,4.26,4.17,4.74,Small (2–5),1.0
1124292685254838695,Westminster,entire_home,apartment,87.0,43,4.42,4.71,4.57,Small (2–5),1.0
1125330887248319928,Westminster,entire_home,apartment,,36,4.47,4.42,4.86,Small (2–5),1.0
1125818889841631177,Tower Hamlets,entire_home,apartment,140.0,25,4.4,4.4,4.72,Commercial (21+),1.0
1126094157067427292,Islington,private_room,apartment,45.0,144,4.54,4.84,4.65,Professional (6–20),0.98
1126160837109707463,Westminster,entire_home,apartment,114.0,22,4.32,4.55,4.86,Professional (6–20),1.0
1126552510564283695,Hackney,entire_home,apartment,133.0,89,4.57,4.42,4.88,Commercial (21+),1.0
1126691112657243989,Camden,private_room,house,69.0,23,4.43,4.48,4.78,Commercial (21+),0.99
1126698380234193625,Hackney,entire_home,apartment,131.0,27,4.48,4.41,4.81,Professional (6–20),1.0
1127478360352197895,Hackney,entire_home,apartment,81.0,37,4.51,4.65,4.73,Commercial (21+),1.0
1127490615928550119,Westminster,entire_home,apartment,,39,4.38,4.54,4.74,Small (2–5),1.0
1127754358538676575,Camden,entire_home,apartment,,61,4.46,4.41,4.62,Commercial (21+),1.0
1127914722007524688,Camden,entire_home,apartment,126.0,31,4.48,4.52,4.65,Commercial (21+),1.0
1128038574015576536,Tower Hamlets,private_room,apartment,41.0,51,4.47,4.41,4.86,Commercial (21+),0.99
1128078922811608119,Camden,entire_home,apartment,224.0,33,4.58,4.67,4.48,Professional (6–20),0.94
1128781477621021454,Newham,entire_home,apartment,106.0,31,4.58,4.68,4.87,Single (1),1.0
1128980432227568816,Tower Hamlets,private_room,apartment,46.0,42,4.52,4.12,4.83,Single (1),1.0
1129506691768105081,Kensington and Chelsea,entire_home,apartment,93.0,33,4.48,4.27,4.88,Professional (6–20),0.97
1129532173724634210,Westminster,entire_home,apartment,70.0,58,4.24,4.19,4.48,Professional (6–20),0.98
1129822744750599194,Enfield,entire_home,house,,25,4.4,4.0,4.6,Single (1),0.0
1130679900403326025,Camden,entire_home,apartment,96.0,48,4.54,4.58,4.79,Commercial (21+),1.0
1130905243907278656,Hackney,entire_home,house,171.0,48,4.44,4.6,4.9,Professional (6–20),1.0
1131784241046777129,Westminster,entire_home,apartment,213.0,53,4.58,4.51,4.7,Small (2–5),1.0
1131795531233985926,Wandsworth,private_room,apartment,,43,4.56,4.42,4.67,Professional (6–20),1.0
1131894382636239677,Westminster,entire_home,apartment,107.0,27,4.56,4.7,4.78,Commercial (21+),1.0
1132531531137545545,Tower Hamlets,private_room,apartment,50.0,75,4.51,4.69,4.83,Commercial (21+),0.99
1133214272828263711,Kensington and Chelsea,entire_home,apartment,117.0,24,4.17,4.25,4.5,Professional (6–20),1.0
1133321027133660676,Kensington and Chelsea,entire_home,apartment,190.0,38,4.45,4.68,4.55,Professional (6–20),0.9
1133458779507596087,Southwark,private_room,apartment,,21,4.43,4.24,4.81,Single (1),
1133491448282476658,Tower Hamlets,private_room,apartment,55.0,68,4.41,4.69,4.84,Commercial (21+),0.99
1133510413954580142,Southwark,private_room,apartment,70.0,83,4.54,4.41,4.84,Small (2–5),1.0
1133542788378564308,Tower Hamlets,private_room,apartment,47.0,71,4.56,4.72,4.83,Commercial (21+),0.99
1133554855909106787,Tower Hamlets,private_room,apartment,49.0,68,4.56,4.72,4.87,Commercial (21+),0.99
1134605611105231938,Tower Hamlets,private_room,apartment,31.0,32,4.38,4.47,4.84,Commercial (21+),1.0
1135262616550724163,Tower Hamlets,private_room,house,37.0,31,4.45,4.42,4.87,Commercial (21+),1.0
1135269189078206545,Tower Hamlets,private_room,house,35.0,42,4.48,4.55,4.83,Commercial (21+),1.0
1135479518604947688,Tower Hamlets,entire_home,apartment,202.0,21,4.52,4.48,4.86,Single (1),
1136096871130265415,Westminster,entire_home,apartment,110.0,47,4.51,4.53,4.6,Professional (6–20),1.0
1136718534611373226,Camden,entire_home,apartment,174.0,67,4.46,4.48,4.85,Professional (6–20),0.99
1136832333574707117,Westminster,private_room,hotel,77.0,39,4.03,4.21,4.69,Commercial (21+),1.0
1137089615162061683,Islington,entire_home,house,88.0,20,4.4,4.4,4.85,Commercial (21+),0.99
1137534617151076544,Tower Hamlets,private_room,apartment,42.0,68,4.56,4.57,4.85,Commercial (21+),0.99
1137798505143159644,Westminster,entire_home,apartment,144.0,89,4.52,4.79,4.8,Commercial (21+),1.0
1137800862805690585,Westminster,entire_home,apartment,125.0,88,4.58,4.77,4.86,Commercial (21+),1.0
1138869275822902040,Westminster,private_room,apartment,54.0,85,4.51,4.55,4.75,Small (2–5),0.98
1139296165352711174,Redbridge,entire_home,apartment,133.0,43,4.58,4.74,4.79,Small (2–5),1.0
1139685987182660620,Haringey,entire_home,apartment,66.0,42,4.33,4.02,4.76,Commercial (21+),1.0
1139795669972624552,Westminster,entire_home,apartment,107.0,50,4.4,4.4,4.78,Single (1),0.97
1139879230272813091,Newham,entire_home,apartment,196.0,21,4.38,4.71,4.71,Commercial (21+),1.0
1139994368037677169,Kensington and Chelsea,entire_home,apartment,270.0,23,4.48,4.48,4.7,Professional (6–20),1.0
1140017818653580757,Islington,entire_home,house,88.0,28,4.43,4.61,4.86,Commercial (21+),0.99
1140353210071360181,Westminster,entire_home,apartment,149.0,20,4.45,4.4,4.8,Commercial (21+),1.0
1140493209934319771,Hammersmith and Fulham,private_room,apartment,57.0,21,4.57,4.19,4.86,Single (1),1.0
1140626879241197881,Brent,entire_home,apartment,81.0,31,4.29,4.0,4.68,Professional (6–20),1.0
1140727383993926786,Westminster,entire_home,apartment,97.0,47,4.51,4.21,4.87,Commercial (21+),1.0
1140774934665708373,Islington,entire_home,house,86.0,34,4.44,4.41,4.97,Commercial (21+),0.99
1141504630248549111,Islington,entire_home,house,98.0,26,4.46,4.73,4.96,Commercial (21+),0.99
1141992943602903270,Westminster,entire_home,apartment,154.0,58,4.16,4.09,4.47,Small (2–5),0.98
1141995740973852336,Westminster,entire_home,apartment,143.0,251,4.44,4.39,4.58,Small (2–5),0.98
1142127409576628021,Haringey,private_room,apartment,47.0,23,4.39,4.52,4.83,Small (2–5),1.0
1142717010762636587,Tower Hamlets,entire_home,house,373.0,32,4.41,4.53,4.72,Single (1),1.0
1142967341259886227,Brent,entire_home,apartment,176.0,21,4.48,4.35,4.4,Commercial (21+),0.95
1144692163821936146,Westminster,entire_home,apartment,,36,4.44,3.92,4.92,Professional (6–20),1.0
